latitude,longitude,month,swh,mwd,mwp
49.0,-117.5,1,,,
49.0,-117.5,2,,,
49.0,-117.5,3,,,
49.0,-117.5,4,,,
49.0,-117.5,5,,,
49.0,-117.5,6,,,
49.0,-117.5,7,,,
49.0,-117.5,8,,,
49.0,-117.5,9,,,
49.0,-117.5,10,,,
49.0,-117.5,11,,,
49.0,-117.5,12,,,
49.0,-117.0,1,,,
49.0,-117.0,2,,,
49.0,-117.0,3,,,
49.0,-117.0,4,,,
49.0,-117.0,5,,,
49.0,-117.0,6,,,
49.0,-117.0,7,,,
49.0,-117.0,8,,,
49.0,-117.0,9,,,
49.0,-117.0,10,,,
49.0,-117.0,11,,,
49.0,-117.0,12,,,
49.0,-116.5,1,,,
49.0,-116.5,2,,,
49.0,-116.5,3,,,
49.0,-116.5,4,,,
49.0,-116.5,5,,,
49.0,-116.5,6,,,
49.0,-116.5,7,,,
49.0,-116.5,8,,,
49.0,-116.5,9,,,
49.0,-116.5,10,,,
49.0,-116.5,11,,,
49.0,-116.5,12,,,
49.0,-116.0,1,,,
49.0,-116.0,2,,,
49.0,-116.0,3,,,
49.0,-116.0,4,,,
49.0,-116.0,5,,,
49.0,-116.0,6,,,
49.0,-116.0,7,,,
49.0,-116.0,8,,,
49.0,-116.0,9,,,
49.0,-116.0,10,,,
49.0,-116.0,11,,,
49.0,-116.0,12,,,
49.0,-115.5,1,,,
49.0,-115.5,2,,,
49.0,-115.5,3,,,
49.0,-115.5,4,,,
49.0,-115.5,5,,,
49.0,-115.5,6,,,
49.0,-115.5,7,,,
49.0,-115.5,8,,,
49.0,-115.5,9,,,
49.0,-115.5,10,,,
49.0,-115.5,11,,,
49.0,-115.5,12,,,
49.0,-115.0,1,,,
49.0,-115.0,2,,,
49.0,-115.0,3,,,
49.0,-115.0,4,,,
49.0,-115.0,5,,,
49.0,-115.0,6,,,
49.0,-115.0,7,,,
49.0,-115.0,8,,,
49.0,-115.0,9,,,
49.0,-115.0,10,,,
49.0,-115.0,11,,,
49.0,-115.0,12,,,
49.0,-114.5,1,,,
49.0,-114.5,2,,,
49.0,-114.5,3,,,
49.0,-114.5,4,,,
49.0,-114.5,5,,,
49.0,-114.5,6,,,
49.0,-114.5,7,,,
49.0,-114.5,8,,,
49.0,-114.5,9,,,
49.0,-114.5,10,,,
49.0,-114.5,11,,,
49.0,-114.5,12,,,
49.0,-114.0,1,,,
49.0,-114.0,2,,,
49.0,-114.0,3,,,
49.0,-114.0,4,,,
49.0,-114.0,5,,,
49.0,-114.0,6,,,
49.0,-114.0,7,,,
49.0,-114.0,8,,,
49.0,-114.0,9,,,
49.0,-114.0,10,,,
49.0,-114.0,11,,,
49.0,-114.0,12,,,
49.0,-113.5,1,,,
49.0,-113.5,2,,,
49.0,-113.5,3,,,
49.0,-113.5,4,,,
49.0,-113.5,5,,,
49.0,-113.5,6,,,
49.0,-113.5,7,,,
49.0,-113.5,8,,,
49.0,-113.5,9,,,
49.0,-113.5,10,,,
49.0,-113.5,11,,,
49.0,-113.5,12,,,
49.0,-113.0,1,,,
49.0,-113.0,2,,,
49.0,-113.0,3,,,
49.0,-113.0,4,,,
49.0,-113.0,5,,,
49.0,-113.0,6,,,
49.0,-113.0,7,,,
49.0,-113.0,8,,,
49.0,-113.0,9,,,
49.0,-113.0,10,,,
49.0,-113.0,11,,,
49.0,-113.0,12,,,
49.0,-112.5,1,,,
49.0,-112.5,2,,,
49.0,-112.5,3,,,
49.0,-112.5,4,,,
49.0,-112.5,5,,,
49.0,-112.5,6,,,
49.0,-112.5,7,,,
49.0,-112.5,8,,,
49.0,-112.5,9,,,
49.0,-112.5,10,,,
49.0,-112.5,11,,,
49.0,-112.5,12,,,
49.0,-112.0,1,,,
49.0,-112.0,2,,,
49.0,-112.0,3,,,
49.0,-112.0,4,,,
49.0,-112.0,5,,,
49.0,-112.0,6,,,
49.0,-112.0,7,,,
49.0,-112.0,8,,,
49.0,-112.0,9,,,
49.0,-112.0,10,,,
49.0,-112.0,11,,,
49.0,-112.0,12,,,
49.0,-111.5,1,,,
49.0,-111.5,2,,,
49.0,-111.5,3,,,
49.0,-111.5,4,,,
49.0,-111.5,5,,,
49.0,-111.5,6,,,
49.0,-111.5,7,,,
49.0,-111.5,8,,,
49.0,-111.5,9,,,
49.0,-111.5,10,,,
49.0,-111.5,11,,,
49.0,-111.5,12,,,
49.0,-111.0,1,,,
49.0,-111.0,2,,,
49.0,-111.0,3,,,
49.0,-111.0,4,,,
49.0,-111.0,5,,,
49.0,-111.0,6,,,
49.0,-111.0,7,,,
49.0,-111.0,8,,,
49.0,-111.0,9,,,
49.0,-111.0,10,,,
49.0,-111.0,11,,,
49.0,-111.0,12,,,
49.0,-110.5,1,,,
49.0,-110.5,2,,,
49.0,-110.5,3,,,
49.0,-110.5,4,,,
49.0,-110.5,5,,,
49.0,-110.5,6,,,
49.0,-110.5,7,,,
49.0,-110.5,8,,,
49.0,-110.5,9,,,
49.0,-110.5,10,,,
49.0,-110.5,11,,,
49.0,-110.5,12,,,
49.0,-110.0,1,,,
49.0,-110.0,2,,,
49.0,-110.0,3,,,
49.0,-110.0,4,,,
49.0,-110.0,5,,,
49.0,-110.0,6,,,
49.0,-110.0,7,,,
49.0,-110.0,8,,,
49.0,-110.0,9,,,
49.0,-110.0,10,,,
49.0,-110.0,11,,,
49.0,-110.0,12,,,
49.0,-109.5,1,,,
49.0,-109.5,2,,,
49.0,-109.5,3,,,
49.0,-109.5,4,,,
49.0,-109.5,5,,,
49.0,-109.5,6,,,
49.0,-109.5,7,,,
49.0,-109.5,8,,,
49.0,-109.5,9,,,
49.0,-109.5,10,,,
49.0,-109.5,11,,,
49.0,-109.5,12,,,
49.0,-109.0,1,,,
49.0,-109.0,2,,,
49.0,-109.0,3,,,
49.0,-109.0,4,,,
49.0,-109.0,5,,,
49.0,-109.0,6,,,
49.0,-109.0,7,,,
49.0,-109.0,8,,,
49.0,-109.0,9,,,
49.0,-109.0,10,,,
49.0,-109.0,11,,,
49.0,-109.0,12,,,
49.0,-108.5,1,,,
49.0,-108.5,2,,,
49.0,-108.5,3,,,
49.0,-108.5,4,,,
49.0,-108.5,5,,,
49.0,-108.5,6,,,
49.0,-108.5,7,,,
49.0,-108.5,8,,,
49.0,-108.5,9,,,
49.0,-108.5,10,,,
49.0,-108.5,11,,,
49.0,-108.5,12,,,
49.0,-108.0,1,,,
49.0,-108.0,2,,,
49.0,-108.0,3,,,
49.0,-108.0,4,,,
49.0,-108.0,5,,,
49.0,-108.0,6,,,
49.0,-108.0,7,,,
49.0,-108.0,8,,,
49.0,-108.0,9,,,
49.0,-108.0,10,,,
49.0,-108.0,11,,,
49.0,-108.0,12,,,
49.0,-107.5,1,,,
49.0,-107.5,2,,,
49.0,-107.5,3,,,
49.0,-107.5,4,,,
49.0,-107.5,5,,,
49.0,-107.5,6,,,
49.0,-107.5,7,,,
49.0,-107.5,8,,,
49.0,-107.5,9,,,
49.0,-107.5,10,,,
49.0,-107.5,11,,,
49.0,-107.5,12,,,
49.0,-107.0,1,,,
49.0,-107.0,2,,,
49.0,-107.0,3,,,
49.0,-107.0,4,,,
49.0,-107.0,5,,,
49.0,-107.0,6,,,
49.0,-107.0,7,,,
49.0,-107.0,8,,,
49.0,-107.0,9,,,
49.0,-107.0,10,,,
49.0,-107.0,11,,,
49.0,-107.0,12,,,
49.0,-106.5,1,,,
49.0,-106.5,2,,,
49.0,-106.5,3,,,
49.0,-106.5,4,,,
49.0,-106.5,5,,,
49.0,-106.5,6,,,
49.0,-106.5,7,,,
49.0,-106.5,8,,,
49.0,-106.5,9,,,
49.0,-106.5,10,,,
49.0,-106.5,11,,,
49.0,-106.5,12,,,
49.0,-106.0,1,,,
49.0,-106.0,2,,,
49.0,-106.0,3,,,
49.0,-106.0,4,,,
49.0,-106.0,5,,,
49.0,-106.0,6,,,
49.0,-106.0,7,,,
49.0,-106.0,8,,,
49.0,-106.0,9,,,
49.0,-106.0,10,,,
49.0,-106.0,11,,,
49.0,-106.0,12,,,
49.0,-105.5,1,,,
49.0,-105.5,2,,,
49.0,-105.5,3,,,
49.0,-105.5,4,,,
49.0,-105.5,5,,,
49.0,-105.5,6,,,
49.0,-105.5,7,,,
49.0,-105.5,8,,,
49.0,-105.5,9,,,
49.0,-105.5,10,,,
49.0,-105.5,11,,,
49.0,-105.5,12,,,
49.0,-105.0,1,,,
49.0,-105.0,2,,,
49.0,-105.0,3,,,
49.0,-105.0,4,,,
49.0,-105.0,5,,,
49.0,-105.0,6,,,
49.0,-105.0,7,,,
49.0,-105.0,8,,,
49.0,-105.0,9,,,
49.0,-105.0,10,,,
49.0,-105.0,11,,,
49.0,-105.0,12,,,
49.0,-104.5,1,,,
49.0,-104.5,2,,,
49.0,-104.5,3,,,
49.0,-104.5,4,,,
49.0,-104.5,5,,,
49.0,-104.5,6,,,
49.0,-104.5,7,,,
49.0,-104.5,8,,,
49.0,-104.5,9,,,
49.0,-104.5,10,,,
49.0,-104.5,11,,,
49.0,-104.5,12,,,
49.0,-104.0,1,,,
49.0,-104.0,2,,,
49.0,-104.0,3,,,
49.0,-104.0,4,,,
49.0,-104.0,5,,,
49.0,-104.0,6,,,
49.0,-104.0,7,,,
49.0,-104.0,8,,,
49.0,-104.0,9,,,
49.0,-104.0,10,,,
49.0,-104.0,11,,,
49.0,-104.0,12,,,
49.0,-103.5,1,,,
49.0,-103.5,2,,,
49.0,-103.5,3,,,
49.0,-103.5,4,,,
49.0,-103.5,5,,,
49.0,-103.5,6,,,
49.0,-103.5,7,,,
49.0,-103.5,8,,,
49.0,-103.5,9,,,
49.0,-103.5,10,,,
49.0,-103.5,11,,,
49.0,-103.5,12,,,
49.0,-103.0,1,,,
49.0,-103.0,2,,,
49.0,-103.0,3,,,
49.0,-103.0,4,,,
49.0,-103.0,5,,,
49.0,-103.0,6,,,
49.0,-103.0,7,,,
49.0,-103.0,8,,,
49.0,-103.0,9,,,
49.0,-103.0,10,,,
49.0,-103.0,11,,,
49.0,-103.0,12,,,
49.0,-102.5,1,,,
49.0,-102.5,2,,,
49.0,-102.5,3,,,
49.0,-102.5,4,,,
49.0,-102.5,5,,,
49.0,-102.5,6,,,
49.0,-102.5,7,,,
49.0,-102.5,8,,,
49.0,-102.5,9,,,
49.0,-102.5,10,,,
49.0,-102.5,11,,,
49.0,-102.5,12,,,
49.0,-102.0,1,,,
49.0,-102.0,2,,,
49.0,-102.0,3,,,
49.0,-102.0,4,,,
49.0,-102.0,5,,,
49.0,-102.0,6,,,
49.0,-102.0,7,,,
49.0,-102.0,8,,,
49.0,-102.0,9,,,
49.0,-102.0,10,,,
49.0,-102.0,11,,,
49.0,-102.0,12,,,
49.0,-101.5,1,,,
49.0,-101.5,2,,,
49.0,-101.5,3,,,
49.0,-101.5,4,,,
49.0,-101.5,5,,,
49.0,-101.5,6,,,
49.0,-101.5,7,,,
49.0,-101.5,8,,,
49.0,-101.5,9,,,
49.0,-101.5,10,,,
49.0,-101.5,11,,,
49.0,-101.5,12,,,
49.0,-101.0,1,,,
49.0,-101.0,2,,,
49.0,-101.0,3,,,
49.0,-101.0,4,,,
49.0,-101.0,5,,,
49.0,-101.0,6,,,
49.0,-101.0,7,,,
49.0,-101.0,8,,,
49.0,-101.0,9,,,
49.0,-101.0,10,,,
49.0,-101.0,11,,,
49.0,-101.0,12,,,
49.0,-100.5,1,,,
49.0,-100.5,2,,,
49.0,-100.5,3,,,
49.0,-100.5,4,,,
49.0,-100.5,5,,,
49.0,-100.5,6,,,
49.0,-100.5,7,,,
49.0,-100.5,8,,,
49.0,-100.5,9,,,
49.0,-100.5,10,,,
49.0,-100.5,11,,,
49.0,-100.5,12,,,
49.0,-100.0,1,,,
49.0,-100.0,2,,,
49.0,-100.0,3,,,
49.0,-100.0,4,,,
49.0,-100.0,5,,,
49.0,-100.0,6,,,
49.0,-100.0,7,,,
49.0,-100.0,8,,,
49.0,-100.0,9,,,
49.0,-100.0,10,,,
49.0,-100.0,11,,,
49.0,-100.0,12,,,
49.0,-99.5,1,,,
49.0,-99.5,2,,,
49.0,-99.5,3,,,
49.0,-99.5,4,,,
49.0,-99.5,5,,,
49.0,-99.5,6,,,
49.0,-99.5,7,,,
49.0,-99.5,8,,,
49.0,-99.5,9,,,
49.0,-99.5,10,,,
49.0,-99.5,11,,,
49.0,-99.5,12,,,
49.0,-99.0,1,,,
49.0,-99.0,2,,,
49.0,-99.0,3,,,
49.0,-99.0,4,,,
49.0,-99.0,5,,,
49.0,-99.0,6,,,
49.0,-99.0,7,,,
49.0,-99.0,8,,,
49.0,-99.0,9,,,
49.0,-99.0,10,,,
49.0,-99.0,11,,,
49.0,-99.0,12,,,
49.0,-98.5,1,,,
49.0,-98.5,2,,,
49.0,-98.5,3,,,
49.0,-98.5,4,,,
49.0,-98.5,5,,,
49.0,-98.5,6,,,
49.0,-98.5,7,,,
49.0,-98.5,8,,,
49.0,-98.5,9,,,
49.0,-98.5,10,,,
49.0,-98.5,11,,,
49.0,-98.5,12,,,
49.0,-98.0,1,,,
49.0,-98.0,2,,,
49.0,-98.0,3,,,
49.0,-98.0,4,,,
49.0,-98.0,5,,,
49.0,-98.0,6,,,
49.0,-98.0,7,,,
49.0,-98.0,8,,,
49.0,-98.0,9,,,
49.0,-98.0,10,,,
49.0,-98.0,11,,,
49.0,-98.0,12,,,
49.0,-97.5,1,,,
49.0,-97.5,2,,,
49.0,-97.5,3,,,
49.0,-97.5,4,,,
49.0,-97.5,5,,,
49.0,-97.5,6,,,
49.0,-97.5,7,,,
49.0,-97.5,8,,,
49.0,-97.5,9,,,
49.0,-97.5,10,,,
49.0,-97.5,11,,,
49.0,-97.5,12,,,
49.0,-97.0,1,,,
49.0,-97.0,2,,,
49.0,-97.0,3,,,
49.0,-97.0,4,,,
49.0,-97.0,5,,,
49.0,-97.0,6,,,
49.0,-97.0,7,,,
49.0,-97.0,8,,,
49.0,-97.0,9,,,
49.0,-97.0,10,,,
49.0,-97.0,11,,,
49.0,-97.0,12,,,
49.0,-96.5,1,,,
49.0,-96.5,2,,,
49.0,-96.5,3,,,
49.0,-96.5,4,,,
49.0,-96.5,5,,,
49.0,-96.5,6,,,
49.0,-96.5,7,,,
49.0,-96.5,8,,,
49.0,-96.5,9,,,
49.0,-96.5,10,,,
49.0,-96.5,11,,,
49.0,-96.5,12,,,
49.0,-96.0,1,,,
49.0,-96.0,2,,,
49.0,-96.0,3,,,
49.0,-96.0,4,,,
49.0,-96.0,5,,,
49.0,-96.0,6,,,
49.0,-96.0,7,,,
49.0,-96.0,8,,,
49.0,-96.0,9,,,
49.0,-96.0,10,,,
49.0,-96.0,11,,,
49.0,-96.0,12,,,
49.0,-95.5,1,,,
49.0,-95.5,2,,,
49.0,-95.5,3,,,
49.0,-95.5,4,,,
49.0,-95.5,5,,,
49.0,-95.5,6,,,
49.0,-95.5,7,,,
49.0,-95.5,8,,,
49.0,-95.5,9,,,
49.0,-95.5,10,,,
49.0,-95.5,11,,,
49.0,-95.5,12,,,
49.0,-95.0,1,,,
49.0,-95.0,2,,,
49.0,-95.0,3,,,
49.0,-95.0,4,,,
49.0,-95.0,5,,,
49.0,-95.0,6,,,
49.0,-95.0,7,,,
49.0,-95.0,8,,,
49.0,-95.0,9,,,
49.0,-95.0,10,,,
49.0,-95.0,11,,,
49.0,-95.0,12,,,
49.0,-94.5,1,,,
49.0,-94.5,2,,,
49.0,-94.5,3,,,
49.0,-94.5,4,,,
49.0,-94.5,5,,,
49.0,-94.5,6,,,
49.0,-94.5,7,,,
49.0,-94.5,8,,,
49.0,-94.5,9,,,
49.0,-94.5,10,,,
49.0,-94.5,11,,,
49.0,-94.5,12,,,
49.0,-94.0,1,,,
49.0,-94.0,2,,,
49.0,-94.0,3,,,
49.0,-94.0,4,,,
49.0,-94.0,5,,,
49.0,-94.0,6,,,
49.0,-94.0,7,,,
49.0,-94.0,8,,,
49.0,-94.0,9,,,
49.0,-94.0,10,,,
49.0,-94.0,11,,,
49.0,-94.0,12,,,
49.0,-93.5,1,,,
49.0,-93.5,2,,,
49.0,-93.5,3,,,
49.0,-93.5,4,,,
49.0,-93.5,5,,,
49.0,-93.5,6,,,
49.0,-93.5,7,,,
49.0,-93.5,8,,,
49.0,-93.5,9,,,
49.0,-93.5,10,,,
49.0,-93.5,11,,,
49.0,-93.5,12,,,
49.0,-93.0,1,,,
49.0,-93.0,2,,,
49.0,-93.0,3,,,
49.0,-93.0,4,,,
49.0,-93.0,5,,,
49.0,-93.0,6,,,
49.0,-93.0,7,,,
49.0,-93.0,8,,,
49.0,-93.0,9,,,
49.0,-93.0,10,,,
49.0,-93.0,11,,,
49.0,-93.0,12,,,
49.0,-92.5,1,,,
49.0,-92.5,2,,,
49.0,-92.5,3,,,
49.0,-92.5,4,,,
49.0,-92.5,5,,,
49.0,-92.5,6,,,
49.0,-92.5,7,,,
49.0,-92.5,8,,,
49.0,-92.5,9,,,
49.0,-92.5,10,,,
49.0,-92.5,11,,,
49.0,-92.5,12,,,
49.0,-92.0,1,,,
49.0,-92.0,2,,,
49.0,-92.0,3,,,
49.0,-92.0,4,,,
49.0,-92.0,5,,,
49.0,-92.0,6,,,
49.0,-92.0,7,,,
49.0,-92.0,8,,,
49.0,-92.0,9,,,
49.0,-92.0,10,,,
49.0,-92.0,11,,,
49.0,-92.0,12,,,
49.0,-91.5,1,,,
49.0,-91.5,2,,,
49.0,-91.5,3,,,
49.0,-91.5,4,,,
49.0,-91.5,5,,,
49.0,-91.5,6,,,
49.0,-91.5,7,,,
49.0,-91.5,8,,,
49.0,-91.5,9,,,
49.0,-91.5,10,,,
49.0,-91.5,11,,,
49.0,-91.5,12,,,
49.0,-91.0,1,,,
49.0,-91.0,2,,,
49.0,-91.0,3,,,
49.0,-91.0,4,,,
49.0,-91.0,5,,,
49.0,-91.0,6,,,
49.0,-91.0,7,,,
49.0,-91.0,8,,,
49.0,-91.0,9,,,
49.0,-91.0,10,,,
49.0,-91.0,11,,,
49.0,-91.0,12,,,
49.0,-90.5,1,,,
49.0,-90.5,2,,,
49.0,-90.5,3,,,
49.0,-90.5,4,,,
49.0,-90.5,5,,,
49.0,-90.5,6,,,
49.0,-90.5,7,,,
49.0,-90.5,8,,,
49.0,-90.5,9,,,
49.0,-90.5,10,,,
49.0,-90.5,11,,,
49.0,-90.5,12,,,
49.0,-90.0,1,,,
49.0,-90.0,2,,,
49.0,-90.0,3,,,
49.0,-90.0,4,,,
49.0,-90.0,5,,,
49.0,-90.0,6,,,
49.0,-90.0,7,,,
49.0,-90.0,8,,,
49.0,-90.0,9,,,
49.0,-90.0,10,,,
49.0,-90.0,11,,,
49.0,-90.0,12,,,
49.0,-89.5,1,,,
49.0,-89.5,2,,,
49.0,-89.5,3,,,
49.0,-89.5,4,,,
49.0,-89.5,5,,,
49.0,-89.5,6,,,
49.0,-89.5,7,,,
49.0,-89.5,8,,,
49.0,-89.5,9,,,
49.0,-89.5,10,,,
49.0,-89.5,11,,,
49.0,-89.5,12,,,
49.0,-89.0,1,,,
49.0,-89.0,2,,,
49.0,-89.0,3,,,
49.0,-89.0,4,,,
49.0,-89.0,5,,,
49.0,-89.0,6,,,
49.0,-89.0,7,,,
49.0,-89.0,8,,,
49.0,-89.0,9,,,
49.0,-89.0,10,,,
49.0,-89.0,11,,,
49.0,-89.0,12,,,
49.0,-88.5,1,,,
49.0,-88.5,2,,,
49.0,-88.5,3,,,
49.0,-88.5,4,,,
49.0,-88.5,5,,,
49.0,-88.5,6,,,
49.0,-88.5,7,,,
49.0,-88.5,8,,,
49.0,-88.5,9,,,
49.0,-88.5,10,,,
49.0,-88.5,11,,,
49.0,-88.5,12,,,
49.0,-88.0,1,,,
49.0,-88.0,2,,,
49.0,-88.0,3,,,
49.0,-88.0,4,,,
49.0,-88.0,5,,,
49.0,-88.0,6,,,
49.0,-88.0,7,,,
49.0,-88.0,8,,,
49.0,-88.0,9,,,
49.0,-88.0,10,,,
49.0,-88.0,11,,,
49.0,-88.0,12,,,
49.0,-87.5,1,,,
49.0,-87.5,2,,,
49.0,-87.5,3,,,
49.0,-87.5,4,,,
49.0,-87.5,5,,,
49.0,-87.5,6,,,
49.0,-87.5,7,,,
49.0,-87.5,8,,,
49.0,-87.5,9,,,
49.0,-87.5,10,,,
49.0,-87.5,11,,,
49.0,-87.5,12,,,
49.0,-87.0,1,,,
49.0,-87.0,2,,,
49.0,-87.0,3,,,
49.0,-87.0,4,,,
49.0,-87.0,5,,,
49.0,-87.0,6,,,
49.0,-87.0,7,,,
49.0,-87.0,8,,,
49.0,-87.0,9,,,
49.0,-87.0,10,,,
49.0,-87.0,11,,,
49.0,-87.0,12,,,
49.0,-86.5,1,,,
49.0,-86.5,2,,,
49.0,-86.5,3,,,
49.0,-86.5,4,,,
49.0,-86.5,5,,,
49.0,-86.5,6,,,
49.0,-86.5,7,,,
49.0,-86.5,8,,,
49.0,-86.5,9,,,
49.0,-86.5,10,,,
49.0,-86.5,11,,,
49.0,-86.5,12,,,
49.0,-86.0,1,,,
49.0,-86.0,2,,,
49.0,-86.0,3,,,
49.0,-86.0,4,,,
49.0,-86.0,5,,,
49.0,-86.0,6,,,
49.0,-86.0,7,,,
49.0,-86.0,8,,,
49.0,-86.0,9,,,
49.0,-86.0,10,,,
49.0,-86.0,11,,,
49.0,-86.0,12,,,
49.0,-85.5,1,,,
49.0,-85.5,2,,,
49.0,-85.5,3,,,
49.0,-85.5,4,,,
49.0,-85.5,5,,,
49.0,-85.5,6,,,
49.0,-85.5,7,,,
49.0,-85.5,8,,,
49.0,-85.5,9,,,
49.0,-85.5,10,,,
49.0,-85.5,11,,,
49.0,-85.5,12,,,
49.0,-85.0,1,,,
49.0,-85.0,2,,,
49.0,-85.0,3,,,
49.0,-85.0,4,,,
49.0,-85.0,5,,,
49.0,-85.0,6,,,
49.0,-85.0,7,,,
49.0,-85.0,8,,,
49.0,-85.0,9,,,
49.0,-85.0,10,,,
49.0,-85.0,11,,,
49.0,-85.0,12,,,
49.0,-84.5,1,,,
49.0,-84.5,2,,,
49.0,-84.5,3,,,
49.0,-84.5,4,,,
49.0,-84.5,5,,,
49.0,-84.5,6,,,
49.0,-84.5,7,,,
49.0,-84.5,8,,,
49.0,-84.5,9,,,
49.0,-84.5,10,,,
49.0,-84.5,11,,,
49.0,-84.5,12,,,
49.0,-84.0,1,,,
49.0,-84.0,2,,,
49.0,-84.0,3,,,
49.0,-84.0,4,,,
49.0,-84.0,5,,,
49.0,-84.0,6,,,
49.0,-84.0,7,,,
49.0,-84.0,8,,,
49.0,-84.0,9,,,
49.0,-84.0,10,,,
49.0,-84.0,11,,,
49.0,-84.0,12,,,
49.0,-83.5,1,,,
49.0,-83.5,2,,,
49.0,-83.5,3,,,
49.0,-83.5,4,,,
49.0,-83.5,5,,,
49.0,-83.5,6,,,
49.0,-83.5,7,,,
49.0,-83.5,8,,,
49.0,-83.5,9,,,
49.0,-83.5,10,,,
49.0,-83.5,11,,,
49.0,-83.5,12,,,
49.0,-83.0,1,,,
49.0,-83.0,2,,,
49.0,-83.0,3,,,
49.0,-83.0,4,,,
49.0,-83.0,5,,,
49.0,-83.0,6,,,
49.0,-83.0,7,,,
49.0,-83.0,8,,,
49.0,-83.0,9,,,
49.0,-83.0,10,,,
49.0,-83.0,11,,,
49.0,-83.0,12,,,
49.0,-82.5,1,,,
49.0,-82.5,2,,,
49.0,-82.5,3,,,
49.0,-82.5,4,,,
49.0,-82.5,5,,,
49.0,-82.5,6,,,
49.0,-82.5,7,,,
49.0,-82.5,8,,,
49.0,-82.5,9,,,
49.0,-82.5,10,,,
49.0,-82.5,11,,,
49.0,-82.5,12,,,
49.0,-82.0,1,,,
49.0,-82.0,2,,,
49.0,-82.0,3,,,
49.0,-82.0,4,,,
49.0,-82.0,5,,,
49.0,-82.0,6,,,
49.0,-82.0,7,,,
49.0,-82.0,8,,,
49.0,-82.0,9,,,
49.0,-82.0,10,,,
49.0,-82.0,11,,,
49.0,-82.0,12,,,
49.0,-81.5,1,,,
49.0,-81.5,2,,,
49.0,-81.5,3,,,
49.0,-81.5,4,,,
49.0,-81.5,5,,,
49.0,-81.5,6,,,
49.0,-81.5,7,,,
49.0,-81.5,8,,,
49.0,-81.5,9,,,
49.0,-81.5,10,,,
49.0,-81.5,11,,,
49.0,-81.5,12,,,
49.0,-81.0,1,,,
49.0,-81.0,2,,,
49.0,-81.0,3,,,
49.0,-81.0,4,,,
49.0,-81.0,5,,,
49.0,-81.0,6,,,
49.0,-81.0,7,,,
49.0,-81.0,8,,,
49.0,-81.0,9,,,
49.0,-81.0,10,,,
49.0,-81.0,11,,,
49.0,-81.0,12,,,
49.0,-80.5,1,,,
49.0,-80.5,2,,,
49.0,-80.5,3,,,
49.0,-80.5,4,,,
49.0,-80.5,5,,,
49.0,-80.5,6,,,
49.0,-80.5,7,,,
49.0,-80.5,8,,,
49.0,-80.5,9,,,
49.0,-80.5,10,,,
49.0,-80.5,11,,,
49.0,-80.5,12,,,
49.0,-80.0,1,,,
49.0,-80.0,2,,,
49.0,-80.0,3,,,
49.0,-80.0,4,,,
49.0,-80.0,5,,,
49.0,-80.0,6,,,
49.0,-80.0,7,,,
49.0,-80.0,8,,,
49.0,-80.0,9,,,
49.0,-80.0,10,,,
49.0,-80.0,11,,,
49.0,-80.0,12,,,
49.0,-79.5,1,,,
49.0,-79.5,2,,,
49.0,-79.5,3,,,
49.0,-79.5,4,,,
49.0,-79.5,5,,,
49.0,-79.5,6,,,
49.0,-79.5,7,,,
49.0,-79.5,8,,,
49.0,-79.5,9,,,
49.0,-79.5,10,,,
49.0,-79.5,11,,,
49.0,-79.5,12,,,
49.0,-79.0,1,,,
49.0,-79.0,2,,,
49.0,-79.0,3,,,
49.0,-79.0,4,,,
49.0,-79.0,5,,,
49.0,-79.0,6,,,
49.0,-79.0,7,,,
49.0,-79.0,8,,,
49.0,-79.0,9,,,
49.0,-79.0,10,,,
49.0,-79.0,11,,,
49.0,-79.0,12,,,
49.0,-78.5,1,,,
49.0,-78.5,2,,,
49.0,-78.5,3,,,
49.0,-78.5,4,,,
49.0,-78.5,5,,,
49.0,-78.5,6,,,
49.0,-78.5,7,,,
49.0,-78.5,8,,,
49.0,-78.5,9,,,
49.0,-78.5,10,,,
49.0,-78.5,11,,,
49.0,-78.5,12,,,
49.0,-78.0,1,,,
49.0,-78.0,2,,,
49.0,-78.0,3,,,
49.0,-78.0,4,,,
49.0,-78.0,5,,,
49.0,-78.0,6,,,
49.0,-78.0,7,,,
49.0,-78.0,8,,,
49.0,-78.0,9,,,
49.0,-78.0,10,,,
49.0,-78.0,11,,,
49.0,-78.0,12,,,
49.0,-77.5,1,,,
49.0,-77.5,2,,,
49.0,-77.5,3,,,
49.0,-77.5,4,,,
49.0,-77.5,5,,,
49.0,-77.5,6,,,
49.0,-77.5,7,,,
49.0,-77.5,8,,,
49.0,-77.5,9,,,
49.0,-77.5,10,,,
49.0,-77.5,11,,,
49.0,-77.5,12,,,
49.0,-77.0,1,,,
49.0,-77.0,2,,,
49.0,-77.0,3,,,
49.0,-77.0,4,,,
49.0,-77.0,5,,,
49.0,-77.0,6,,,
49.0,-77.0,7,,,
49.0,-77.0,8,,,
49.0,-77.0,9,,,
49.0,-77.0,10,,,
49.0,-77.0,11,,,
49.0,-77.0,12,,,
49.0,-76.5,1,,,
49.0,-76.5,2,,,
49.0,-76.5,3,,,
49.0,-76.5,4,,,
49.0,-76.5,5,,,
49.0,-76.5,6,,,
49.0,-76.5,7,,,
49.0,-76.5,8,,,
49.0,-76.5,9,,,
49.0,-76.5,10,,,
49.0,-76.5,11,,,
49.0,-76.5,12,,,
49.0,-76.0,1,,,
49.0,-76.0,2,,,
